User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
0,0,2024,5,29,17:02,$102.46,Swipe Transaction,Starbucks,La Verne,NV,91752.0,5651.0,,No
0,0,2024,5,29,19:09,$90.93,Online Transaction,Amazon,Mira Loma,CA,91752.0,5300.0,Card Declined,No
0,0,2024,5,29,21:41,$76.97,Swipe Transaction,Starbucks,Los Angeles,CA,90001.0,7832.0,,No
0,0,2024,5,30,02:14,$97.44,Swipe Transaction,Best Buy,La Verne,CA,91750.0,5651.0,Invalid Card Number,No
0,0,2024,5,30,02:52,$11.34,Online Transaction,Amazon,Monterey Park,NV,91754.0,7538.0,,No
0,0,2024,5,30,06:40,$38.81,Chip Transaction,Starbucks,Los Angeles,NV,90001.0,5651.0,,No
0,0,2024,5,30,08:15,$81.43,Chip Transaction,Starbucks,Monterey Park,CA,90210.0,5411.0,,No
0,0,2024,5,30,10:58,$47.56,Chip Transaction,Walmart,Mira Loma,TX,90001.0,5300.0,,No
0,0,2024,5,30,14:12,$88.95,Chip Transaction,Amazon,Pasadena,CA,91754.0,5651.0,,No
0,0,2024,5,30,16:08,$130.6,Online Transaction,Costco,La Verne,NY,90001.0,5300.0,,No
0,0,2024,5,30,18:31,$6.5,Chip Transaction,Amazon,Monterey Park,NV,91750.0,5411.0,,No
0,0,2024,5,30,20:34,$148.04,Swipe Transaction,Target,Mira Loma,NY,91754.0,5651.0,,No
0,0,2024,5,30,23:00,$74.18,Online Transaction,Starbucks,Pasadena,CA,90001.0,4900.0,,No
0,0,2024,5,30,23:33,$49.05,Chip Transaction,Shell,Mira Loma,NV,90001.0,4900.0,Issuer Unavailable,No
0,0,2024,5,31,03:30,$32.46,Swipe Transaction,Costco,Pasadena,NY,90210.0,7538.0,,No
0,0,2024,5,31,04:59,$16.91,Online Transaction,Walmart,Monterey Park,TX,90001.0,5411.0,,No
0,0,2024,5,31,08:28,$85.19,Chip Transaction,Best Buy,La Verne,CA,91750.0,5300.0,,No
0,0,2024,5,31,13:15,$85.23,Chip Transaction,Amazon,Monterey Park,NV,91752.0,5300.0,,No
0,0,2024,5,31,14:28,$144.99,Online Transaction,Starbucks,Monterey Park,NV,90001.0,5300.0,,No
0,0,2024,5,31,18:28,$91.16,Chip Transaction,Walmart,La Verne,TX,90210.0,7538.0,,No
0,0,2024,5,31,19:36,$78.11,Swipe Transaction,7-Eleven,Pasadena,NV,91752.0,4900.0,,No
0,0,2024,5,31,20:50,$110.39,Chip Transaction,Walmart,Mira Loma,NY,90210.0,5411.0,,No
0,0,2024,5,31,23:31,$31.23,Online Transaction,Best Buy,Monterey Park,TX,91754.0,5300.0,,Yes
0,0,2024,5,31,23:44,$13.06,Swipe Transaction,Costco,Mira Loma,NY,91752.0,5411.0,,No
0,0,2024,6,1,03:59,$75.73,Chip Transaction,Shell,Los Angeles,NY,91754.0,5411.0,,No
0,0,2024,6,1,08:45,$54.7,Online Transaction,Costco,La Verne,CA,91752.0,7832.0,,No
0,0,2024,6,1,12:02,$101.56,Chip Transaction,Starbucks,Mira Loma,TX,90001.0,7832.0,Incorrect PIN,No
0,0,2024,6,1,15:32,$10.37,Swipe Transaction,7-Eleven,La Verne,NV,90210.0,5651.0,Card Declined,No
0,0,2024,6,1,20:00,$26.53,Chip Transaction,Amazon,Mira Loma,NY,91754.0,5411.0,,No
0,0,2024,6,1,23:32,$98.66,Chip Transaction,7-Eleven,Los Angeles,TX,90210.0,5300.0,,No
0,0,2024,6,2,00:31,$35.47,Swipe Transaction,Walmart,Pasadena,NY,90210.0,5300.0,,No
0,0,2024,6,2,00:41,$11.55,Online Transaction,Shell,Pasadena,CA,91754.0,5300.0,,No
0,0,2024,6,2,05:15,$101.24,Swipe Transaction,Shell,La Verne,NY,91752.0,5651.0,,No
0,0,2024,6,2,06:47,$86.06,Chip Transaction,Costco,Pasadena,TX,90210.0,7538.0,,Yes
0,0,2024,6,2,10:16,$62.97,Chip Transaction,7-Eleven,Pasadena,TX,90210.0,7832.0,,No
0,0,2024,6,2,14:04,$19.53,Chip Transaction,Best Buy,Monterey Park,NY,91750.0,5651.0,,No
0,0,2024,6,2,17:57,$108.71,Online Transaction,Best Buy,Los Angeles,NV,91752.0,4900.0,,No
0,0,2024,6,2,21:05,$109.48,Chip Transaction,Best Buy,Pasadena,NY,90001.0,7832.0,,No
0,0,2024,6,3,00:57,$118.3,Swipe Transaction,7-Eleven,Pasadena,TX,91754.0,5411.0,,No
0,0,2024,6,3,05:22,$102.92,Swipe Transaction,7-Eleven,Los Angeles,NY,91754.0,7832.0,,No
0,0,2024,6,3,08:10,$123.58,Swipe Transaction,7-Eleven,Monterey Park,CA,91752.0,7538.0,,No
0,0,2024,6,3,09:54,$117.91,Swipe Transaction,Amazon,Mira Loma,NV,90001.0,7832.0,,No
0,0,2024,6,3,10:26,$3.78,Chip Transaction,Walmart,Pasadena,NY,90001.0,7538.0,,No
0,0,2024,6,3,13:17,$134.03,Swipe Transaction,Shell,Los Angeles,CA,90001.0,7832.0,,No
0,0,2024,6,3,13:47,$100.52,Chip Transaction,Amazon,Pasadena,CA,91750.0,5300.0,,No
0,0,2024,6,3,17:57,$49.86,Chip Transaction,7-Eleven,La Verne,NY,91752.0,5651.0,,No
0,0,2024,6,3,19:02,$12.45,Online Transaction,Starbucks,Monterey Park,TX,91754.0,4900.0,,No
0,0,2024,6,3,22:13,$26.82,Chip Transaction,Amazon,La Verne,TX,90210.0,4900.0,,No
0,0,2024,6,4,02:42,$25.08,Online Transaction,Costco,Monterey Park,NY,90210.0,7832.0,,No
0,0,2024,6,4,06:54,$90.23,Online Transaction,Costco,La Verne,NV,91750.0,7832.0,,No
0,0,2024,6,4,08:27,$19.16,Swipe Transaction,Starbucks,Monterey Park,NY,90001.0,5651.0,,No
0,0,2024,6,4,11:53,$94.81,Swipe Transaction,Walmart,Mira Loma,NY,90210.0,7832.0,Account Closed,No
0,0,2024,6,4,14:04,$18.21,Online Transaction,Amazon,Los Angeles,CA,91754.0,5411.0,,No
0,0,2024,6,4,17:47,$31.84,Swipe Transaction,Amazon,Monterey Park,CA,90210.0,4900.0,,No
0,0,2024,6,4,18:55,$35.47,Chip Transaction,Starbucks,Pasadena,TX,90210.0,4900.0,,No
0,0,2024,6,4,20:51,$88.97,Swipe Transaction,Target,Monterey Park,NV,91750.0,5300.0,,No
0,0,2024,6,4,22:34,$2.05,Online Transaction,7-Eleven,Monterey Park,NY,90210.0,4900.0,,No
0,0,2024,6,4,23:05,$52.07,Swipe Transaction,Shell,La Verne,NY,91752.0,5300.0,,No
0,0,2024,6,5,00:35,$113.18,Chip Transaction,Walmart,Los Angeles,NY,91752.0,5651.0,,No
0,0,2024,6,5,02:46,$21.51,Chip Transaction,Amazon,Mira Loma,CA,91754.0,7538.0,,No
0,0,2024,6,5,06:05,$68.62,Chip Transaction,Target,Los Angeles,NY,91752.0,5300.0,,No
0,0,2024,6,5,10:47,$19.92,Swipe Transaction,7-Eleven,Los Angeles,CA,90001.0,7832.0,,No
0,0,2024,6,5,15:12,$81.05,Chip Transaction,Best Buy,Monterey Park,TX,91752.0,5411.0,,No
0,0,2024,6,5,16:15,$107.1,Chip Transaction,Costco,Mira Loma,TX,91752.0,5411.0,,No
0,0,2024,6,5,20:51,$98.8,Chip Transaction,Amazon,Pasadena,CA,90001.0,7538.0,,No
0,0,2024,6,5,22:35,$2.72,Swipe Transaction,Target,La Verne,NV,91752.0,5300.0,,No
0,0,2024,6,6,01:34,$117.38,Chip Transaction,7-Eleven,Mira Loma,NV,91754.0,5411.0,,No
0,0,2024,6,6,04:15,$50.43,Chip Transaction,Shell,Pasadena,NV,90210.0,5300.0,,No
0,0,2024,6,6,07:29,$66.42,Swipe Transaction,Target,Monterey Park,NV,91752.0,5651.0,,No
0,0,2024,6,6,08:30,$119.06,Online Transaction,Walmart,Mira Loma,TX,91750.0,7538.0,,No
0,0,2024,6,6,10:02,$73.74,Online Transaction,Amazon,Pasadena,NV,90210.0,7832.0,,No
0,0,2024,6,6,12:52,$88.86,Swipe Transaction,Costco,Monterey Park,NY,90001.0,5651.0,,No
0,0,2024,6,6,14:24,$135.24,Online Transaction,Target,Los Angeles,NY,90001.0,4900.0,,No
0,0,2024,6,6,18:46,$24.46,Online Transaction,Amazon,Mira Loma,CA,90001.0,7832.0,,No
0,0,2024,6,6,21:19,$117.77,Online Transaction,Walmart,Mira Loma,TX,90001.0,4900.0,,No
0,0,2024,6,7,01:57,$56.18,Online Transaction,Costco,Mira Loma,NY,91750.0,4900.0,Card Declined,No
0,0,2024,6,7,02:23,$60.57,Swipe Transaction,Shell,Mira Loma,TX,91750.0,7538.0,,No
0,0,2024,6,7,03:50,$147.45,Swipe Transaction,Target,Mira Loma,NY,90001.0,5300.0,,No
0,0,2024,6,7,06:45,$56.45,Swipe Transaction,Walmart,Pasadena,NV,91752.0,5411.0,,No
0,0,2024,6,7,09:52,$17.64,Swipe Transaction,Target,Monterey Park,TX,91752.0,7538.0,,No
0,0,2024,6,7,14:07,$26.26,Swipe Transaction,Amazon,Monterey Park,NY,90001.0,4900.0,,No
0,0,2024,6,7,14:18,$62.69,Swipe Transaction,Amazon,Los Angeles,TX,90001.0,5651.0,,No
0,0,2024,6,7,14:35,$121.83,Chip Transaction,Shell,Pasadena,CA,90001.0,7538.0,,No
0,0,2024,6,7,16:40,$14.03,Swipe Transaction,Shell,Mira Loma,TX,91754.0,7538.0,,No
0,0,2024,6,7,19:11,$142.51,Online Transaction,Best Buy,Monterey Park,CA,90210.0,5651.0,,No
0,0,2024,6,7,20:56,$149.51,Swipe Transaction,7-Eleven,La Verne,TX,90210.0,7538.0,,No
0,0,2024,6,7,22:41,$100.91,Online Transaction,7-Eleven,Pasadena,NV,91750.0,5300.0,,Yes
0,0,2024,6,8,01:22,$54.87,Swipe Transaction,Amazon,Monterey Park,NY,90210.0,4900.0,,No
0,0,2024,6,8,02:45,$91.77,Online Transaction,Starbucks,Mira Loma,NV,91752.0,7832.0,,No
0,0,2024,6,8,03:13,$35.87,Chip Transaction,Costco,Pasadena,TX,91750.0,5411.0,Card Declined,Yes
0,0,2024,6,8,04:30,$109.39,Chip Transaction,Amazon,Los Angeles,TX,91750.0,7538.0,,No
0,0,2024,6,8,05:11,$113.5,Online Transaction,Starbucks,Monterey Park,CA,90210.0,5651.0,,No
0,0,2024,6,8,07:35,$100.93,Online Transaction,Walmart,Monterey Park,NV,90210.0,5651.0,,No
0,0,2024,6,8,11:49,$25.44,Online Transaction,7-Eleven,Los Angeles,TX,90001.0,5651.0,,No
0,0,2024,6,8,14:55,$27.18,Chip Transaction,7-Eleven,La Verne,NV,90210.0,5651.0,,No
0,0,2024,6,8,16:46,$79.35,Swipe Transaction,Starbucks,Mira Loma,TX,91754.0,5300.0,,No
0,0,2024,6,8,17:51,$38.31,Online Transaction,Starbucks,Monterey Park,NV,91750.0,5651.0,,No
0,0,2024,6,8,20:35,$131.53,Chip Transaction,Target,La Verne,NY,90001.0,7832.0,,No
0,0,2024,6,8,22:34,$144.8,Swipe Transaction,Target,Pasadena,NV,91750.0,7538.0,,No
0,0,2024,6,9,02:34,$59.19,Chip Transaction,Costco,Monterey Park,NV,91754.0,5411.0,,No
0,0,2024,6,9,06:10,$138.15,Chip Transaction,Costco,Los Angeles,NY,91752.0,5411.0,,No
0,0,2024,6,9,07:51,$56.49,Swipe Transaction,Costco,Mira Loma,NY,90001.0,7832.0,,No
0,0,2024,6,9,10:01,$114.84,Online Transaction,Walmart,Mira Loma,TX,91752.0,7538.0,,No
0,0,2024,6,9,10:46,$2.86,Chip Transaction,Shell,Mira Loma,TX,90210.0,7538.0,,No
0,0,2024,6,9,14:15,$84.18,Swipe Transaction,Costco,La Verne,TX,90210.0,5411.0,,No
0,0,2024,6,9,15:09,$40.38,Online Transaction,7-Eleven,Pasadena,NV,90210.0,5651.0,Currency Not Supported,Yes
0,0,2024,6,9,19:46,$134.22,Chip Transaction,Amazon,La Verne,NY,90210.0,5411.0,,No
0,0,2024,6,9,21:36,$15.93,Online Transaction,Best Buy,Mira Loma,NV,90001.0,7832.0,,No
0,0,2024,6,9,22:57,$130.24,Swipe Transaction,Walmart,Mira Loma,NY,90001.0,7538.0,,No
0,0,2024,6,10,00:40,$135.16,Chip Transaction,Shell,Mira Loma,TX,90210.0,5411.0,,No
0,0,2024,6,10,02:37,$73.06,Online Transaction,Starbucks,Monterey Park,CA,91752.0,5411.0,,No
0,0,2024,6,10,05:02,$20.6,Online Transaction,Costco,Monterey Park,NV,90001.0,5651.0,,No
0,0,2024,6,10,09:52,$126.35,Swipe Transaction,Starbucks,Los Angeles,NY,90001.0,7832.0,,No
0,0,2024,6,10,12:53,$130.92,Chip Transaction,7-Eleven,Monterey Park,NV,90210.0,5411.0,,No
0,0,2024,6,10,17:23,$56.48,Chip Transaction,Starbucks,La Verne,NV,90210.0,4900.0,,No
0,0,2024,6,10,19:29,$83.78,Chip Transaction,Walmart,Mira Loma,NY,90210.0,7832.0,,No
0,0,2024,6,10,23:04,$70.97,Online Transaction,Shell,Pasadena,NY,91750.0,5411.0,,No
0,0,2024,6,11,01:57,$21.13,Chip Transaction,Amazon,Monterey Park,TX,91750.0,5300.0,,Yes
0,0,2024,6,11,02:26,$24.38,Swipe Transaction,Shell,Pasadena,NY,91754.0,7538.0,,No
0,0,2024,6,11,03:49,$112.25,Chip Transaction,Best Buy,La Verne,CA,90001.0,5651.0,,No
0,0,2024,6,11,04:54,$61.64,Chip Transaction,Target,Mira Loma,CA,91754.0,4900.0,Invalid Expiry Date,No
0,0,2024,6,11,08:42,$145.67,Online Transaction,Costco,La Verne,NV,91754.0,5300.0,Merchant Not Found,Yes
0,0,2024,6,11,12:13,$130.53,Chip Transaction,Costco,Monterey Park,NV,91752.0,5300.0,,No
0,0,2024,6,11,15:13,$35.34,Chip Transaction,Starbucks,La Verne,NY,91752.0,4900.0,,No
0,0,2024,6,11,19:36,$71.86,Online Transaction,Amazon,Monterey Park,TX,91750.0,5651.0,,No
0,0,2024,6,11,23:24,$73.08,Online Transaction,Shell,Mira Loma,NV,90001.0,7538.0,,No
0,0,2024,6,12,00:03,$66.11,Swipe Transaction,Best Buy,Pasadena,CA,90210.0,7832.0,,No
0,0,2024,6,12,04:30,$63.86,Online Transaction,Target,Los Angeles,CA,90001.0,5651.0,,No
0,0,2024,6,12,08:28,$62.99,Swipe Transaction,Costco,Mira Loma,NV,91750.0,5651.0,,Yes
0,0,2024,6,12,12:34,$24.42,Online Transaction,Target,Los Angeles,TX,90210.0,4900.0,Card Blocked by Bank,No
0,0,2024,6,12,16:27,$137.83,Online Transaction,Starbucks,Pasadena,NV,90210.0,5651.0,,No
0,0,2024,6,12,17:55,$87.79,Chip Transaction,Costco,La Verne,NV,90001.0,5411.0,,No
0,0,2024,6,12,19:34,$51.15,Swipe Transaction,Target,Pasadena,CA,90001.0,5300.0,,No
0,0,2024,6,13,00:20,$104.18,Chip Transaction,Walmart,La Verne,TX,90210.0,7832.0,,No
0,0,2024,6,13,04:59,$25.76,Swipe Transaction,Shell,Monterey Park,NV,91752.0,4900.0,,No
0,0,2024,6,13,07:56,$142.79,Chip Transaction,Starbucks,Mira Loma,NY,91754.0,7538.0,,No
0,0,2024,6,13,10:58,$55.83,Chip Transaction,Starbucks,Monterey Park,TX,91750.0,7538.0,,No
0,0,2024,6,13,13:48,$141.14,Online Transaction,Walmart,Monterey Park,CA,91750.0,5651.0,Transaction Timeout,Yes
0,0,2024,6,13,16:34,$24.92,Online Transaction,Amazon,Monterey Park,NV,90001.0,5651.0,Transaction Timeout,Yes
0,0,2024,6,13,19:53,$120.69,Chip Transaction,Best Buy,Mira Loma,NY,91750.0,5411.0,,No
0,0,2024,6,14,00:46,$69.44,Online Transaction,Amazon,Mira Loma,NY,91752.0,5651.0,,No
0,0,2024,6,14,02:33,$76.94,Swipe Transaction,Amazon,Pasadena,TX,90001.0,7832.0,Expired Card,No
0,0,2024,6,14,07:03,$117.52,Swipe Transaction,Starbucks,Los Angeles,TX,90001.0,5411.0,,No
0,0,2024,6,14,12:00,$98.19,Swipe Transaction,Target,Monterey Park,CA,91752.0,7832.0,,No
0,0,2024,6,14,13:51,$43.43,Chip Transaction,7-Eleven,Los Angeles,TX,90001.0,5300.0,,Yes
0,0,2024,6,14,16:04,$51.74,Online Transaction,Starbucks,La Verne,TX,91750.0,5300.0,,No
0,0,2024,6,14,20:29,$26.12,Swipe Transaction,Best Buy,Los Angeles,NY,91754.0,5651.0,,No
0,0,2024,6,15,00:56,$21.43,Online Transaction,Starbucks,La Verne,TX,91754.0,4900.0,,No
0,0,2024,6,15,05:38,$56.03,Online Transaction,Shell,La Verne,NY,91750.0,5300.0,,No
0,0,2024,6,15,08:29,$63.96,Swipe Transaction,Amazon,Mira Loma,NY,90210.0,5651.0,Duplicate Transaction,No
0,0,2024,6,15,11:55,$125.04,Chip Transaction,Target,Monterey Park,CA,90210.0,4900.0,,No
0,0,2024,6,15,15:19,$38.15,Online Transaction,Starbucks,Los Angeles,CA,90001.0,5300.0,Insufficient Funds,No
0,0,2024,6,15,16:21,$48.23,Online Transaction,Starbucks,La Verne,TX,90210.0,7538.0,,No
0,0,2024,6,15,21:19,$95.84,Online Transaction,Best Buy,Pasadena,NV,90210.0,5411.0,,No
0,0,2024,6,15,21:57,$126.7,Swipe Transaction,Best Buy,Pasadena,CA,91752.0,5300.0,,Yes
0,0,2024,6,15,22:26,$107.15,Chip Transaction,Amazon,Los Angeles,NY,91754.0,5300.0,,No
0,0,2024,6,16,03:18,$35.94,Swipe Transaction,Target,La Verne,CA,91754.0,7832.0,,No
0,0,2024,6,16,08:00,$97.07,Online Transaction,Walmart,Pasadena,CA,91752.0,5651.0,,No
0,0,2024,6,16,09:58,$35.39,Chip Transaction,Starbucks,Pasadena,TX,91752.0,5300.0,,No
0,0,2024,6,16,12:05,$132.44,Chip Transaction,Costco,Mira Loma,NY,90001.0,5411.0,,No
0,0,2024,6,16,13:47,$54.43,Online Transaction,Costco,Monterey Park,CA,91752.0,7538.0,,No
0,0,2024,6,16,16:46,$85.13,Chip Transaction,Starbucks,La Verne,CA,90210.0,7832.0,,No
0,0,2024,6,16,18:28,$67.61,Chip Transaction,Best Buy,Los Angeles,NV,91754.0,5651.0,,No
0,0,2024,6,16,20:50,$47.36,Swipe Transaction,Shell,Monterey Park,NV,90001.0,5411.0,,No
0,0,2024,6,17,01:30,$28.4,Swipe Transaction,Shell,Pasadena,TX,91752.0,5300.0,Issuer Unavailable,No
0,0,2024,6,17,06:13,$80.02,Chip Transaction,Walmart,Mira Loma,NV,91752.0,7832.0,,No
0,0,2024,6,17,09:56,$116.89,Swipe Transaction,Target,Los Angeles,NV,90210.0,5411.0,,No
0,0,2024,6,17,14:51,$117.45,Chip Transaction,Walmart,Pasadena,CA,90001.0,5411.0,,No
0,0,2024,6,17,18:55,$13.42,Chip Transaction,7-Eleven,Mira Loma,NV,90210.0,5411.0,,No
0,0,2024,6,17,19:53,$33.34,Online Transaction,Shell,Pasadena,NY,90001.0,4900.0,Exceeds Withdrawal Limit,Yes
0,0,2024,6,18,00:49,$29.13,Swipe Transaction,Costco,Los Angeles,TX,91752.0,5300.0,,No
0,0,2024,6,18,01:17,$27.3,Online Transaction,Best Buy,Pasadena,CA,91754.0,5651.0,,No
0,0,2024,6,18,02:46,$20.82,Swipe Transaction,Shell,Pasadena,TX,90001.0,5411.0,,No
0,0,2024,6,18,06:37,$67.04,Swipe Transaction,Costco,Los Angeles,CA,90210.0,4900.0,,No
0,0,2024,6,18,10:07,$90.5,Chip Transaction,Target,Monterey Park,TX,90001.0,4900.0,Suspected Fraud,Yes
0,0,2024,6,18,14:02,$129.09,Swipe Transaction,Starbucks,Mira Loma,TX,91752.0,4900.0,,No
0,0,2024,6,18,15:49,$127.52,Online Transaction,7-Eleven,La Verne,TX,91752.0,5411.0,,No
0,0,2024,6,18,20:20,$122.27,Chip Transaction,Shell,Mira Loma,NV,90210.0,7538.0,,No
0,0,2024,6,18,21:13,$94.89,Chip Transaction,Best Buy,Monterey Park,NV,91754.0,7832.0,,No
0,0,2024,6,19,00:56,$26.88,Swipe Transaction,Best Buy,Los Angeles,NY,91752.0,4900.0,,No
0,0,2024,6,19,01:13,$140.63,Online Transaction,Walmart,Mira Loma,NY,91750.0,4900.0,,No
0,0,2024,6,19,01:37,$134.95,Chip Transaction,Target,Monterey Park,TX,91750.0,7832.0,,No
0,0,2024,6,19,04:16,$43.04,Swipe Transaction,Target,La Verne,TX,91750.0,7832.0,Exceeds Withdrawal Limit,No
0,0,2024,6,19,06:41,$3.28,Chip Transaction,Walmart,Monterey Park,TX,91754.0,7538.0,,No
0,0,2024,6,19,07:16,$26.19,Chip Transaction,Costco,Mira Loma,NY,91750.0,5411.0,,No
0,0,2024,6,19,09:56,$137.35,Swipe Transaction,Starbucks,Monterey Park,NV,91750.0,5651.0,,No
0,0,2024,6,19,12:51,$41.55,Swipe Transaction,Walmart,Mira Loma,TX,91754.0,5300.0,,No
0,0,2024,6,19,16:50,$143.34,Online Transaction,Starbucks,La Verne,TX,90210.0,7538.0,,No
0,0,2024,6,19,18:33,$140.41,Chip Transaction,7-Eleven,Pasadena,NV,91754.0,7832.0,,No
0,0,2024,6,19,19:48,$44.28,Online Transaction,Starbucks,Monterey Park,TX,90001.0,7538.0,Expired Card,No
0,0,2024,6,19,23:50,$130.24,Online Transaction,Best Buy,Pasadena,NY,91752.0,4900.0,,No
0,0,2024,6,20,02:54,$48.62,Chip Transaction,Target,La Verne,NY,90210.0,5651.0,,No
0,0,2024,6,20,07:48,$134.58,Chip Transaction,Costco,Monterey Park,NV,90210.0,7832.0,,No
0,0,2024,6,20,08:57,$42.62,Swipe Transaction,Amazon,La Verne,NV,90210.0,5300.0,Transaction Timeout,No
0,0,2024,6,20,10:52,$140.58,Online Transaction,Costco,La Verne,NV,90001.0,5411.0,,No
0,0,2024,6,20,11:16,$31.58,Online Transaction,7-Eleven,Mira Loma,NY,91750.0,5300.0,Incorrect PIN,No
0,0,2024,6,20,12:03,$59.27,Chip Transaction,Starbucks,Pasadena,NV,90001.0,4900.0,,No
0,0,2024,6,20,15:44,$107.96,Swipe Transaction,Shell,Pasadena,NY,91750.0,5651.0,,Yes
0,0,2024,6,20,16:34,$73.67,Online Transaction,Best Buy,La Verne,CA,91750.0,5300.0,,No
0,0,2024,6,20,17:12,$90.96,Swipe Transaction,Amazon,Los Angeles,NV,90210.0,5300.0,,No
0,0,2024,6,20,19:29,$50.64,Chip Transaction,7-Eleven,Monterey Park,TX,91754.0,4900.0,,No
0,0,2024,6,20,20:53,$17.38,Swipe Transaction,Amazon,Mira Loma,TX,91752.0,7832.0,,No
0,0,2024,6,20,23:13,$126.43,Swipe Transaction,7-Eleven,Mira Loma,NY,91752.0,5411.0,,No
0,0,2024,6,21,00:03,$113.58,Online Transaction,Target,Mira Loma,CA,91752.0,7832.0,,No
0,0,2024,6,21,03:08,$134.86,Swipe Transaction,Best Buy,Los Angeles,NV,91754.0,5300.0,Invalid Expiry Date,Yes
0,0,2024,6,21,03:42,$125.58,Chip Transaction,7-Eleven,Mira Loma,TX,90210.0,7832.0,,No
0,0,2024,6,21,04:12,$119.33,Online Transaction,Amazon,Los Angeles,NY,91750.0,7538.0,,No
0,0,2024,6,21,04:50,$126.58,Swipe Transaction,Target,Monterey Park,NY,90001.0,7538.0,,No
0,0,2024,6,21,06:24,$134.85,Swipe Transaction,Amazon,La Verne,TX,91750.0,7832.0,,No
0,0,2024,6,21,11:04,$87.49,Swipe Transaction,Costco,Pasadena,TX,90210.0,4900.0,,No
0,0,2024,6,21,15:33,$72.17,Chip Transaction,Target,La Verne,CA,91752.0,5651.0,,No
0,0,2024,6,21,16:03,$57.29,Chip Transaction,Best Buy,La Verne,TX,91750.0,5411.0,,Yes
0,0,2024,6,21,16:53,$148.53,Online Transaction,Target,Mira Loma,CA,91750.0,5651.0,,No
0,0,2024,6,21,19:29,$40.06,Swipe Transaction,Starbucks,La Verne,NV,91754.0,5411.0,,No
0,0,2024,6,22,00:05,$33.24,Swipe Transaction,Costco,Pasadena,CA,91750.0,5411.0,,No
0,0,2024,6,22,03:19,$98.35,Swipe Transaction,Costco,Pasadena,TX,90210.0,7538.0,,No
0,0,2024,6,22,07:52,$77.77,Chip Transaction,Best Buy,Monterey Park,NV,91750.0,5651.0,Issuer Unavailable,No
0,0,2024,6,22,11:51,$92.74,Chip Transaction,Shell,Monterey Park,CA,91752.0,5651.0,,No
0,0,2024,6,22,12:35,$85.94,Online Transaction,7-Eleven,Los Angeles,NV,91754.0,7832.0,,No
0,0,2024,6,22,16:46,$3.22,Chip Transaction,Costco,Pasadena,CA,90001.0,7538.0,,No
0,0,2024,6,22,18:09,$23.91,Chip Transaction,7-Eleven,Mira Loma,NV,90001.0,5411.0,,No
0,0,2024,6,22,22:44,$54.53,Chip Transaction,Amazon,Mira Loma,NV,90210.0,5300.0,,No
0,0,2024,6,23,00:37,$129.42,Chip Transaction,7-Eleven,La Verne,NY,91752.0,5651.0,,No
0,0,2024,6,23,00:51,$36.72,Online Transaction,Shell,Los Angeles,NV,91752.0,5651.0,,No
0,0,2024,6,23,02:22,$109.08,Chip Transaction,Starbucks,Los Angeles,NY,91754.0,5651.0,,No
0,0,2024,6,23,04:44,$55.28,Swipe Transaction,Amazon,Mira Loma,NY,91754.0,5651.0,,No
0,0,2024,6,23,06:17,$20.67,Chip Transaction,Starbucks,Pasadena,NV,91750.0,5651.0,,No
0,0,2024,6,23,08:16,$57.88,Online Transaction,Costco,Mira Loma,TX,91752.0,5411.0,,No
0,0,2024,6,23,09:15,$31.61,Online Transaction,Walmart,La Verne,CA,91752.0,5651.0,Transaction Timeout,No
0,0,2024,6,23,14:09,$120.28,Chip Transaction,Target,Pasadena,NY,91754.0,5300.0,,No
0,0,2024,6,23,16:58,$23.95,Chip Transaction,Best Buy,Pasadena,CA,91752.0,5411.0,,No
0,0,2024,6,23,18:07,$46.52,Chip Transaction,Starbucks,Mira Loma,CA,90210.0,7832.0,,No
0,0,2024,6,23,20:31,$89.54,Chip Transaction,Target,La Verne,NY,90001.0,5651.0,,No
0,0,2024,6,23,20:59,$111.54,Online Transaction,Costco,La Verne,TX,91750.0,5651.0,,No
0,0,2024,6,23,21:11,$137.56,Chip Transaction,Target,Mira Loma,TX,90210.0,4900.0,,No
0,0,2024,6,23,22:10,$17.26,Chip Transaction,Walmart,Los Angeles,CA,90210.0,7832.0,,No
0,0,2024,6,24,01:40,$15.16,Online Transaction,Target,Pasadena,NY,90001.0,4900.0,,No
0,0,2024,6,24,03:56,$24.75,Chip Transaction,Best Buy,Mira Loma,TX,91750.0,5411.0,,No
0,0,2024,6,24,07:17,$3.75,Chip Transaction,Target,Mira Loma,NV,91752.0,7538.0,,No
0,0,2024,6,24,08:30,$84.77,Swipe Transaction,Best Buy,Los Angeles,NY,91754.0,5300.0,,No
0,0,2024,6,24,11:28,$146.12,Swipe Transaction,Amazon,Los Angeles,NV,91750.0,7538.0,Exceeds Withdrawal Limit,No
0,0,2024,6,24,16:02,$98.47,Swipe Transaction,Starbucks,Monterey Park,TX,91750.0,5300.0,,No
0,0,2024,6,24,18:12,$34.3,Swipe Transaction,Walmart,Mira Loma,CA,91750.0,5300.0,,No
0,0,2024,6,24,21:58,$56.25,Swipe Transaction,Best Buy,Pasadena,TX,91750.0,7832.0,,No
0,0,2024,6,25,00:28,$18.07,Chip Transaction,Walmart,Los Angeles,CA,91754.0,5651.0,,No
0,0,2024,6,25,05:19,$23.3,Chip Transaction,Walmart,Mira Loma,NY,90210.0,5411.0,,Yes
